"No.","Time","Source","Destination","Protocol","Length","Info"
"4102","15.487189","132.72.81.121","132.72.140.46","DNS","75","Standard query 0x62d7 A www.edubuzz.org"
"4104","15.580380","132.72.81.121","132.72.140.45","DNS","75","Standard query 0x62d7 A www.edubuzz.org"
"4327","17.188822","132.72.81.121","132.72.140.46","DNS","73","Standard query 0x6bd5 A retipster.com"
"4328","17.264627","132.72.81.121","132.72.140.46","DNS","74","Standard query 0x0e95 A wpad.bgu.ac.il"
"4441","18.103601","132.72.81.121","172.217.168.246","UDP","182","59817  >  443 Len=140"
"4449","18.156814","132.72.81.121","172.217.168.246","UDP","182","59817  >  443 Len=140"
"4469","18.172144","132.72.81.121","172.217.168.246","UDP","71","59817  >  443 Len=29"
"4478","18.173311","132.72.81.121","172.217.168.246","UDP","71","59817  >  443 Len=29"
"4489","18.175755","132.72.81.121","172.217.168.246","UDP","71","59817  >  443 Len=29"
"4500","18.176852","132.72.81.121","172.217.168.246","UDP","71","59817  >  443 Len=29"
"4509","18.179291","132.72.81.121","172.217.168.246","UDP","71","59817  >  443 Len=29"
"4522","18.180876","132.72.81.121","172.217.168.246","UDP","71","59817  >  443 Len=29"
"4531","18.181828","132.72.81.121","172.217.168.246","UDP","71","59817  >  443 Len=29"
"4542","18.183667","132.72.81.121","172.217.168.246","UDP","71","59817  >  443 Len=29"
"4557","18.186229","132.72.81.121","172.217.168.246","UDP","71","59817  >  443 Len=29"
"4570","18.188145","132.72.81.121","172.217.168.246","UDP","71","59817  >  443 Len=29"
"4583","18.190412","132.72.81.121","172.217.168.246","UDP","71","59817  >  443 Len=29"
"4584","18.190537","132.72.81.121","172.217.168.246","UDP","71","59817  >  443 Len=29"
"4595","18.192279","132.72.81.121","172.217.168.246","UDP","71","59817  >  443 Len=29"
"4612","18.195146","132.72.81.121","172.217.168.246","UDP","71","59817  >  443 Len=29"
"4619","18.196315","132.72.81.121","172.217.168.246","UDP","71","59817  >  443 Len=29"
"4628","18.197408","132.72.81.121","172.217.168.246","UDP","71","59817  >  443 Len=29"
"4641","18.199569","132.72.81.121","172.217.168.246","UDP","71","59817  >  443 Len=29"
"4656","18.202920","132.72.81.121","172.217.168.246","UDP","71","59817  >  443 Len=29"
"4665","18.220334","132.72.81.121","172.217.168.246","UDP","71","59817  >  443 Len=29"
"4684","18.225455","132.72.81.121","172.217.168.246","UDP","84","59817  >  443 Len=42"
"4694","18.227230","132.72.81.121","172.217.168.246","UDP","71","59817  >  443 Len=29"
"4713","18.229398","132.72.81.121","172.217.168.246","UDP","71","59817  >  443 Len=29"
"4714","18.229460","132.72.81.121","172.217.168.246","UDP","71","59817  >  443 Len=29"
"4737","18.232449","132.72.81.121","172.217.168.246","UDP","71","59817  >  443 Len=29"
"4748","18.234674","132.72.81.121","172.217.168.246","UDP","71","59817  >  443 Len=29"
"4757","18.235632","132.72.81.121","172.217.168.246","UDP","72","59817  >  443 Len=30"
"4766","18.236946","132.72.81.121","172.217.168.246","UDP","72","59817  >  443 Len=30"
"4778","18.238520","132.72.81.121","172.217.168.246","UDP","72","59817  >  443 Len=30"
"4794","18.240741","132.72.81.121","172.217.168.246","UDP","72","59817  >  443 Len=30"
"4804","18.242438","132.72.81.121","172.217.168.246","UDP","72","59817  >  443 Len=30"
"4819","18.244602","132.72.81.121","172.217.168.246","UDP","72","59817  >  443 Len=30"
"4823","18.245583","132.72.81.121","172.217.168.246","UDP","72","59817  >  443 Len=30"
"4835","18.247106","132.72.81.121","172.217.168.246","UDP","72","59817  >  443 Len=30"
"4850","18.249716","132.72.81.121","172.217.168.246","UDP","72","59817  >  443 Len=30"
"4861","18.251438","132.72.81.121","172.217.168.246","UDP","72","59817  >  443 Len=30"
"4868","18.252679","132.72.81.121","172.217.168.246","UDP","72","59817  >  443 Len=30"
"4877","18.253977","132.72.81.121","172.217.168.246","UDP","72","59817  >  443 Len=30"
"4892","18.256240","132.72.81.121","172.217.168.246","UDP","72","59817  >  443 Len=30"
"4899","18.273274","132.72.81.121","172.217.168.246","UDP","72","59817  >  443 Len=30"
"4961","18.712678","132.72.81.121","132.72.140.46","DNS","84","Standard query 0x8876 A www.whatsonnortheast.com"
"4976","18.805262","132.72.81.121","132.72.140.45","DNS","84","Standard query 0x8876 A www.whatsonnortheast.com"
"5058","19.285193","132.72.81.121","172.217.17.142","UDP","1392","64192  >  443 Len=1350"
"5059","19.285301","132.72.81.121","172.217.17.142","UDP","488","64192  >  443 Len=446"
"5121","19.444660","132.72.81.121","172.217.17.142","UDP","70","64192  >  443 Len=28"
"5134","19.502438","132.72.81.121","128.139.200.13","UDP","1392","57949  >  443 Len=1350"
"5135","19.502601","132.72.81.121","128.139.200.13","UDP","435","57949  >  443 Len=393"
"5136","19.502671","132.72.81.121","128.139.200.13","UDP","122","57949  >  443 Len=80"
"5138","19.510371","132.72.81.121","128.139.200.13","UDP","1392","57949  >  443 Len=1350"
"5139","19.510615","132.72.81.121","128.139.200.13","UDP","481","57949  >  443 Len=439"
"5142","19.515047","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5156","19.524968","132.72.81.121","172.217.17.142","UDP","70","64192  >  443 Len=28"
"5157","19.525124","132.72.81.121","172.217.17.142","UDP","70","64192  >  443 Len=28"
"5158","19.525240","132.72.81.121","172.217.17.142","UDP","70","64192  >  443 Len=28"
"5159","19.525332","132.72.81.121","172.217.17.142","UDP","70","64192  >  443 Len=28"
"5160","19.525418","132.72.81.121","172.217.17.142","UDP","70","64192  >  443 Len=28"
"5161","19.525497","132.72.81.121","172.217.17.142","UDP","70","64192  >  443 Len=28"
"5164","19.527854","132.72.81.121","172.217.17.142","UDP","70","64192  >  443 Len=28"
"5175","19.530657","132.72.81.121","172.217.17.142","UDP","70","64192  >  443 Len=28"
"5178","19.541394","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5188","19.574220","132.72.81.121","172.217.17.142","UDP","958","64192  >  443 Len=916"
"5189","19.577635","132.72.81.121","128.139.200.13","UDP","867","57949  >  443 Len=825"
"5190","19.578569","132.72.81.121","128.139.200.13","UDP","743","57949  >  443 Len=701"
"5222","19.606406","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5223","19.606456","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5224","19.606495","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5225","19.606524","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5226","19.606559","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5227","19.606596","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5228","19.606623","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5229","19.606657","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5230","19.606693","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5231","19.606721","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5232","19.606754","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5246","19.607591","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5247","19.607631","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5248","19.607661","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5249","19.607701","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5250","19.607728","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5251","19.607754","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5281","19.611761","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5282","19.611830","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5291","19.611879","132.72.81.121","128.139.200.13","UDP","83","57949  >  443 Len=41"
"5292","19.611914","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5293","19.611942","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5294","19.611969","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5295","19.611995","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5296","19.612023","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5297","19.612049","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5298","19.612076","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5299","19.612102","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5300","19.612129","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5301","19.612155","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5302","19.612181","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5303","19.612257","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5317","19.613714","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5331","19.613775","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5332","19.613829","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5346","19.613892","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5347","19.613953","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5348","19.613997","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5349","19.614045","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5350","19.614088","132.72.81.121","128.139.200.13","UDP","83","57949  >  443 Len=41"
"5351","19.614121","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5352","19.614149","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5353","19.614212","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5354","19.614278","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5356","19.614343","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5357","19.614396","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5358","19.614436","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5360","19.615715","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5388","19.616955","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5390","19.617044","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5418","19.618284","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5419","19.618353","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5434","19.618472","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5435","19.618537","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5441","19.618716","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5442","19.619937","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5465","19.621921","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5479","19.622085","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5485","19.622197","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5500","19.622442","132.72.81.121","128.139.200.13","UDP","83","57949  >  443 Len=41"
"5515","19.622565","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5516","19.622632","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5531","19.622795","132.72.81.121","128.139.200.13","UDP","70","57949  >  443 Len=28"
"5546","19.622943","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5561","19.623074","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5569","19.623297","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5570","19.623395","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5581","19.623677","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5582","19.625945","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5594","19.627583","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5595","19.628612","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5596","19.630782","132.72.81.121","128.139.200.13","UDP","824","57949  >  443 Len=782"
"5622","19.635305","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5636","19.635386","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5637","19.635447","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5666","19.635664","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5667","19.635729","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5668","19.635788","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5697","19.636011","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5698","19.636075","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5699","19.636139","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5710","19.636245","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5711","19.636307","132.72.81.121","132.72.140.46","DNS","72","Standard query 0xb607 A i9.ytimg.com"
"5713","19.637145","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5733","19.637708","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5744","19.638022","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5754","19.638225","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5764","19.638298","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5806","19.638869","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5807","19.638999","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5808","19.639103","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5810","19.639543","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5837","19.639993","132.72.81.121","128.139.200.13","UDP","84","57949  >  443 Len=42"
"5838","19.640104","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5853","19.640206","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5868","19.640371","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5883","19.640466","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5884","19.640563","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5891","19.640663","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5892","19.642603","132.72.81.121","128.139.200.13","UDP","72","57949  >  443 Len=30"
"5894","19.648655","132.72.81.121","128.139.200.13","UDP","826","57949  >  443 Len=784"
"5933","19.653338","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5946","19.653466","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5947","19.653573","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5987","19.653927","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"5988","19.654057","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"6003","19.654168","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"6017","19.654348","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"6032","19.654457","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"6047","19.654589","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"6055","19.654719","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"6057","19.654835","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"6058","19.654933","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"6059","19.655030","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"6071","19.655523","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"6085","19.655668","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"6100","19.655779","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"6126","19.656155","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"6136","19.656276","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"6147","19.656366","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"6152","19.656822","132.72.81.121","128.139.200.13","UDP","84","57949  >  443 Len=42"
"6153","19.656937","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"6154","19.657036","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"6155","19.657173","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"6156","19.658122","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"6185","19.658967","132.72.81.121","128.139.200.13","UDP","71","57949  >  443 Len=29"
"6200","19.659083","132.72.81.121","128.139.200.13","UDP","72","57949  >  443 Len=30"
"6215","19.659169","132.72.81.121","128.139.200.13","UDP","72","57949  >  443 Len=30"
"6244","19.659675","132.72.81.121","128.139.200.13","UDP","72","57949  >  443 Len=30"
"6265","19.660021","132.72.81.121","128.139.200.13","UDP","72","57949  >  443 Len=30"
"6276","19.660163","132.72.81.121","128.139.200.13","UDP","72","57949  >  443 Len=30"
"6309","19.660828","132.72.81.121","172.217.17.142","UDP","70","64192  >  443 Len=28"
"6310","19.660996","132.72.81.121","128.139.200.13","UDP","72","57949  >  443 Len=30"
"6311","19.661109","132.72.81.121","128.139.200.13","UDP","72","57949  >  443 Len=30"
"6312","19.661183","132.72.81.121","128.139.200.13","UDP","72","57949  >  443 Len=30"
